player,CLR,COR,FC,FK,FS,G,GA,GC,GK,MINS,PAS,PEN,R,S,SAV,TA,Y,position,team,field,opponent,kickoff,attendance
J. Djourou,2,0,3,0,1,0,0,0,0,90,0,0,0,0,0,0,1,defender,Hamburger SV,home,RB Leipzig,9/17/2016,52998
A. Hunt,0,2,0,0,1,0,0,0,0,70,25,0,0,2,0,0,0,midfielder,Hamburger SV,home,RB Leipzig,9/17/2016,52998
F. Kostic,0,4,0,0,1,0,0,0,0,83,20,0,0,0,0,0,0,midfielder,Hamburger SV,home,RB Leipzig,9/17/2016,52998
G. Jung,0,0,0,0,1,0,0,0,0,90,35,0,0,1,0,0,0,midfielder,Hamburger SV,home,RB Leipzig,9/17/2016,52998
L. Holtby,0,2,4,0,2,0,0,0,0,90,75,0,0,0,0,0,0,midfielder,Hamburger SV,home,RB Leipzig,9/17/2016,52998
N. Müller,0,0,2,0,2,0,0,0,0,90,33,0,0,2,0,0,0,midfielder,Hamburger SV,home,RB Leipzig,9/17/2016,52998
B. Wood,0,0,2,0,1,0,0,0,0,83,19,0,0,1,0,0,1,forward,Hamburger SV,home,RB Leipzig,9/17/2016,52998
D. Kaiser,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,substitute,RB Leipzig,away,Hamburger SV,9/17/2016,52998
D. Selke,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,substitute,RB Leipzig,away,Hamburger SV,9/17/2016,52998
T. Werner,0,0,1,0,1,2,0,0,0,45,0,0,0,0,0,0,0,substitute,RB Leipzig,away,Hamburger SV,9/17/2016,52998
P. Gulácsi,0,0,0,0,0,0,0,0,6,90,0,0,0,0,2,0,0,goalkeeper,RB Leipzig,away,Hamburger SV,9/17/2016,52998
Bernardo,3,0,1,0,0,0,0,0,0,90,0,0,0,2,0,6,0,defender,RB Leipzig,away,Hamburger SV,9/17/2016,52998
M. Compper,8,0,1,0,0,0,0,0,0,90,0,0,0,0,0,1,1,defender,RB Leipzig,away,Hamburger SV,9/17/2016,52998
M. Halstenberg,2,0,1,0,2,0,0,0,0,90,0,0,0,0,0,2,0,defender,RB Leipzig,away,Hamburger SV,9/17/2016,52998
W. Orban,8,0,0,0,1,0,1,0,0,90,0,0,0,0,0,2,0,defender,RB Leipzig,away,Hamburger SV,9/17/2016,52998
D. Demme,0,2,3,0,1,0,0,0,0,90,44,0,0,0,0,0,0,midfielder,RB Leipzig,away,Hamburger SV,9/17/2016,52998
E. Forsberg,0,0,0,0,2,1,2,0,0,90,25,1,0,1,0,0,0,midfielder,RB Leipzig,away,Hamburger SV,9/17/2016,52998
N. Keita,0,0,2,0,2,0,0,0,0,45,8,0,0,0,0,0,0,midfielder,RB Leipzig,away,Hamburger SV,9/17/2016,52998
S. Ilsanker,0,0,0,0,2,0,0,0,0,90,35,0,0,0,0,0,0,midfielder,RB Leipzig,away,Hamburger SV,9/17/2016,52998
M. Sabitzer,0,0,0,0,4,0,0,0,0,62,21,0,0,2,0,0,0,forward,RB Leipzig,away,Hamburger SV,9/17/2016,52998
Y. Poulsen,0,0,4,0,1,0,0,0,0,80,19,0,0,1,0,0,0,forward,RB Leipzig,away,Hamburger SV,9/17/2016,52998
K. Demirbay,0,0,3,0,0,0,0,0,0,24,0,0,0,0,0,0,0,substitute,1899 Hoffenheim,home,VfL Wolfsburg,9/17/2016,23295
K. Vogt,0,0,1,0,1,0,0,0,0,53,0,0,0,0,0,0,0,substitute,1899 Hoffenheim,home,VfL Wolfsburg,9/17/2016,23295
Á. Szalai,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,substitute,1899 Hoffenheim,home,VfL Wolfsburg,9/17/2016,23295
O. Baumann,0,0,0,0,0,0,0,0,9,90,0,0,0,0,9,0,0,goalkeeper,1899 Hoffenheim,home,VfL Wolfsburg,9/17/2016,23295
E. Bicakcic,3,0,0,0,1,0,0,0,0,90,0,0,0,0,0,2,0,defender,1899 Hoffenheim,home,VfL Wolfsburg,9/17/2016,23295
N. Süle,3,0,0,0,0,0,0,0,0,37,0,0,0,0,0,4,0,defender,1899 Hoffenheim,home,VfL Wolfsburg,9/17/2016,23295
P. Kaderábek,3,0,3,0,0,0,0,0,0,90,0,0,0,0,0,2,0,defender,1899 Hoffenheim,home,VfL Wolfsburg,9/17/2016,23295
S. Rudy,3,2,2,0,0,0,0,0,0,90,0,0,0,0,0,1,1,defender,1899 Hoffenheim,home,VfL Wolfsburg,9/17/2016,23295
E. Polanski,0,0,2,0,1,0,0,0,0,90,48,0,0,1,0,0,0,midfielder,1899 Hoffenheim,home,VfL Wolfsburg,9/17/2016,23295
L. Rupp,0,0,2,0,2,0,0,0,0,90,25,0,0,1,0,0,0,midfielder,1899 Hoffenheim,home,VfL Wolfsburg,9/17/2016,23295
N. Amiri,0,0,1,0,3,0,0,0,0,79,35,0,0,2,0,0,0,midfielder,1899 Hoffenheim,home,VfL Wolfsburg,9/17/2016,23295
A. Kramaric,0,0,0,0,0,0,0,0,0,66,15,0,0,3,0,0,0,forward,1899 Hoffenheim,home,VfL Wolfsburg,9/17/2016,23295
M. Uth,0,0,1,0,5,0,0,0,0,90,31,0,0,2,0,0,0,forward,1899 Hoffenheim,home,VfL Wolfsburg,9/17/2016,23295
S. Wagner,0,0,2,0,5,0,0,0,0,90,21,0,0,3,0,0,1,forward,1899 Hoffenheim,home,VfL Wolfsburg,9/17/2016,23295
Bruno Henrique,0,0,0,0,2,0,0,0,0,20,0,0,0,0,0,0,0,substitute,VfL Wolfsburg,away,1899 Hoffenheim,9/17/2016,23295
J. Horn,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,substitute,VfL Wolfsburg,away,1899 Hoffenheim,9/17/2016,23295
P. Seguin,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,substitute,VfL Wolfsburg,away,1899 Hoffenheim,9/17/2016,23295
K. Casteels,0,0,0,0,0,0,0,0,13,90,0,0,0,0,5,0,0,goalkeeper,VfL Wolfsburg,away,1899 Hoffenheim,9/17/2016,23295
J. Bruma,4,0,3,0,0,0,0,0,0,90,0,0,0,1,0,1,0,defender,VfL Wolfsburg,away,1899 Hoffenheim,9/17/2016,23295
P. Wollscheid,3,0,2,0,1,0,0,0,0,90,0,0,0,3,0,2,0,defender,VfL Wolfsburg,away,1899 Hoffenheim,9/17/2016,23295
Ricardo Rodríguez,1,8,3,0,2,0,0,0,0,90,0,0,0,1,0,1,0,defender,VfL Wolfsburg,away,1899 Hoffenheim,9/17/2016,23295
Vieirinha,0,1,4,0,1,0,0,0,0,90,0,0,0,0,0,0,0,defender,VfL Wolfsburg,away,1899 Hoffenheim,9/17/2016,23295
D. Caligiuri,0,0,0,0,0,0,0,0,0,81,28,0,0,2,0,0,0,midfielder,VfL Wolfsburg,away,1899 Hoffenheim,9/17/2016,23295
J. Blaszczykowski,0,0,1,0,5,0,0,0,0,70,25,0,0,0,0,0,0,midfielder,VfL Wolfsburg,away,1899 Hoffenheim,9/17/2016,23295
J. Draxler,0,2,0,0,0,0,0,0,0,86,31,0,0,4,0,0,0,midfielder,VfL Wolfsburg,away,1899 Hoffenheim,9/17/2016,23295
M. Arnold,0,0,3,0,5,0,0,0,0,90,40,0,0,0,0,0,0,midfielder,VfL Wolfsburg,away,1899 Hoffenheim,9/17/2016,23295
Y. Gerhardt,0,0,0,0,1,0,0,0,0,90,38,0,0,1,0,0,1,midfielder,VfL Wolfsburg,away,1899 Hoffenheim,9/17/2016,23295
M. Gomez,0,0,1,0,0,0,0,0,0,90,18,0,0,3,0,0,0,forward,VfL Wolfsburg,away,1899 Hoffenheim,9/17/2016,23295
J. Hofmann,0,0,1,0,0,0,0,0,0,45,0,0,0,0,0,0,0,substitute,Borussia Mönchengladbach,home,SV Werder Bremen,9/17/2016,54014
M. Dahoud,0,0,0,0,1,0,0,0,0,26,0,0,0,0,0,0,0,substitute,Borussia Mönchengladbach,home,SV Werder Bremen,9/17/2016,54014
N. Schulz,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,substitute,Borussia Mönchengladbach,home,SV Werder Bremen,9/17/2016,54014
Y. Sommer,0,0,0,0,0,0,0,1,3,90,0,0,0,0,3,0,0,goalkeeper,Borussia Mönchengladbach,home,SV Werder Bremen,9/17/2016,54014
J. Korb,3,0,1,0,1,0,0,0,0,90,0,0,0,0,0,2,0,defender,Borussia Mönchengladbach,home,SV Werder Bremen,9/17/2016,54014
J. Vestergaard,1,0,1,0,0,0,1,0,0,90,0,0,0,0,0,3,0,defender,Borussia Mönchengladbach,home,SV Werder Bremen,9/17/2016,54014
T. Jantschke,6,0,1,0,3,0,0,0,0,90,0,0,0,0,0,0,0,defender,Borussia Mönchengladbach,home,SV Werder Bremen,9/17/2016,54014
A. Christensen,0,0,1,0,0,0,0,0,0,90,63,0,0,1,0,0,0,midfielder,Borussia Mönchengladbach,home,SV Werder Bremen,9/17/2016,54014
C. Kramer,0,0,1,0,2,0,0,0,0,90,97,0,0,0,0,0,0,midfielder,Borussia Mönchengladbach,home,SV Werder Bremen,9/17/2016,54014
F. Johnson,0,0,0,0,2,0,1,0,0,85,41,0,0,1,0,0,0,midfielder,Borussia Mönchengladbach,home,SV Werder Bremen,9/17/2016,54014
I. Traoré,0,7,0,0,3,0,0,0,0,90,44,0,0,0,0,0,0,midfielder,Borussia Mönchengladbach,home,SV Werder Bremen,9/17/2016,54014
L. Stindl,0,0,0,0,1,0,0,0,0,64,40,0,0,1,0,0,0,forward,Borussia Mönchengladbach,home,SV Werder Bremen,9/17/2016,54014
Raffael,0,0,0,0,2,2,0,0,0,45,15,1,0,2,0,0,0,forward,Borussia Mönchengladbach,home,SV Werder Bremen,9/17/2016,54014
T. Hazard,0,2,3,0,2,2,0,0,0,90,38,0,0,6,0,0,0,forward,Borussia Mönchengladbach,home,SV Werder Bremen,9/17/2016,54014
A. Jóhannsson,0,0,1,0,0,0,0,0,0,35,0,0,1,0,0,0,0,substitute,SV Werder Bremen,away,Borussia Mönchengladbach,9/17/2016,54014
F. Kainz,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,substitute,SV Werder Bremen,away,Borussia Mönchengladbach,9/17/2016,54014
Niklas Moisander,0,0,1,0,0,0,0,0,0,45,0,0,0,0,0,0,0,substitute,SV Werder Bremen,away,Borussia Mönchengladbach,9/17/2016,54014
J. Drobny,0,0,0,0,0,0,0,4,4,90,0,0,0,0,2,0,0,goalkeeper,SV Werder Bremen,away,Borussia Mönchengladbach,9/17/2016,54014
F. Diagne,1,0,0,0,0,0,0,0,0,45,0,0,0,0,0,2,0,defender,SV Werder Bremen,away,Borussia Mönchengladbach,9/17/2016,54014
Lamine Sané,4,0,3,0,0,0,0,0,0,90,0,0,0,1,0,2,1,defender,SV Werder Bremen,away,Borussia Mönchengladbach,9/17/2016,54014
T. Gebre Selassie,3,0,1,0,1,0,0,0,0,90,0,0,0,0,0,0,0,defender,SV Werder Bremen,away,Borussia Mönchengladbach,9/17/2016,54014
U. García,0,0,0,0,2,0,0,0,0,90,0,0,0,1,0,2,0,defender,SV Werder Bremen,away,Borussia Mönchengladbach,9/17/2016,54014
C. Fritz,0,0,1,0,1,0,0,0,0,45,21,0,0,0,0,0,1,midfielder,SV Werder Bremen,away,Borussia Mönchengladbach,9/17/2016,54014
F. Grillitsch,0,0,2,0,2,0,0,0,0,90,54,0,0,1,0,0,1,midfielder,SV Werder Bremen,away,Borussia Mönchengladbach,9/17/2016,54014
R. Bauer,0,0,3,0,0,0,0,0,0,90,36,0,0,0,0,0,0,midfielder,SV Werder Bremen,away,Borussia Mönchengladbach,9/17/2016,54014
S. Gnabry,0,1,0,0,1,1,0,0,0,90,21,0,0,1,0,0,0,midfielder,SV Werder Bremen,away,Borussia Mönchengladbach,9/17/2016,54014
S. Yatabaré,0,0,5,0,1,0,0,0,0,86,19,0,0,2,0,0,0,midfielder,SV Werder Bremen,away,Borussia Mönchengladbach,9/17/2016,54014
Z. Junuzovic,0,3,1,0,1,0,0,0,0,90,33,0,0,0,0,0,0,forward,SV Werder Bremen,away,Borussia Mönchengladbach,9/17/2016,54014
G. Kacar,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,substitute,FC Augsburg,home,1. FSV Mainz 05,9/18/2016,26115
H. Altintop,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,substitute,FC Augsburg,home,1. FSV Mainz 05,9/18/2016,26115
J. Schmid,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,substitute,FC Augsburg,home,1. FSV Mainz 05,9/18/2016,26115
M. Hitz,0,0,0,0,0,0,0,3,9,90,0,0,0,0,3,0,0,goalkeeper,FC Augsburg,home,1. FSV Mainz 05,9/18/2016,26115
J. Gouweleeuw,6,0,2,0,2,0,1,0,0,90,0,0,0,0,0,4,1,defender,FC Augsburg,home,1. FSV Mainz 05,9/18/2016,26115
K. Stafylidis,2,0,0,0,0,1,0,0,0,90,0,0,0,2,0,1,0,defender,FC Augsburg,home,1. FSV Mainz 05,9/18/2016,26115
M. Hinteregger,2,0,0,0,2,0,0,0,0,90,0,0,0,1,0,3,0,defender,FC Augsburg,home,1. FSV Mainz 05,9/18/2016,26115
P. Verhaegh,1,0,0,0,2,0,0,0,0,90,0,0,0,1,0,3,0,defender,FC Augsburg,home,1. FSV Mainz 05,9/18/2016,26115
D. Baier,0,0,2,0,2,0,0,0,0,90,62,0,0,0,0,0,0,midfielder,FC Augsburg,home,1. FSV Mainz 05,9/18/2016,26115
D. Kohr,0,0,4,0,1,0,0,0,0,89,29,0,0,2,0,0,0,midfielder,FC Augsburg,home,1. FSV Mainz 05,9/18/2016,26115
Ji Dong-Won,0,0,1,0,1,0,0,0,0,81,34,0,0,0,0,0,0,midfielder,FC Augsburg,home,1. FSV Mainz 05,9/18/2016,26115
Koo Ja-Cheol,0,0,5,0,2,0,0,0,0,59,15,0,0,2,0,0,0,midfielder,FC Augsburg,home,1. FSV Mainz 05,9/18/2016,26115
R. Bobadilla,0,1,1,0,2,0,0,0,0,90,24,0,0,0,0,0,0,midfielder,FC Augsburg,home,1. FSV Mainz 05,9/18/2016,26115
A. Finnbogason,0,0,0,0,1,0,0,0,0,90,16,0,0,0,0,0,0,forward,FC Augsburg,home,1. FSV Mainz 05,9/18/2016,26115
José Rodríguez,0,0,2,0,0,0,0,0,0,4,0,0,1,0,0,0,0,substitute,1. FSV Mainz 05,away,FC Augsburg,9/18/2016,26115
P. De Blasis,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,substitute,1. FSV Mainz 05,away,FC Augsburg,9/18/2016,26115
Y. Muto,0,0,3,0,0,1,0,0,0,23,0,0,0,0,0,0,0,substitute,1. FSV Mainz 05,away,FC Augsburg,9/18/2016,26115
Jonas Lössl,0,0,0,0,0,0,0,1,9,90,0,0,0,0,4,0,0,goalkeeper,1. FSV Mainz 05,away,FC Augsburg,9/18/2016,26115
D. Brosinski,4,0,0,0,1,0,1,0,0,90,0,0,0,3,0,2,0,defender,1. FSV Mainz 05,away,FC Augsburg,9/18/2016,26115
G. Donati,1,0,0,0,1,0,0,0,0,90,0,0,0,0,0,3,0,defender,1. FSV Mainz 05,away,FC Augsburg,9/18/2016,26115
L. Balogun,6,0,1,0,1,0,0,0,0,90,0,0,0,0,0,2,0,defender,1. FSV Mainz 05,away,FC Augsburg,9/18/2016,26115
S. Bell,4,0,2,0,0,0,0,0,0,90,0,0,0,0,0,0,0,defender,1. FSV Mainz 05,away,FC Augsburg,9/18/2016,26115
Fabian Frei,0,0,2,0,2,0,0,0,0,90,42,0,0,0,0,0,0,midfielder,1. FSV Mainz 05,away,FC Augsburg,9/18/2016,26115
J. Gbamin,0,0,2,0,2,0,0,0,0,85,35,0,0,1,0,0,0,midfielder,1. FSV Mainz 05,away,FC Augsburg,9/18/2016,26115
K. Onisiwo,0,0,1,0,3,0,0,0,0,78,13,0,0,1,0,0,1,midfielder,1. FSV Mainz 05,away,FC Augsburg,9/18/2016,26115
L. Öztunali,0,0,1,0,1,0,0,0,0,90,31,0,0,1,0,0,0,midfielder,1. FSV Mainz 05,away,FC Augsburg,9/18/2016,26115
Y. Malli,0,7,0,1,1,1,1,0,0,90,32,0,0,2,0,0,0,midfielder,1. FSV Mainz 05,away,FC Augsburg,9/18/2016,26115
J. Córdoba,0,0,2,0,2,1,0,0,0,67,20,0,0,1,0,0,1,forward,1. FSV Mainz 05,away,FC Augsburg,9/18/2016,26115
J. Hegeler,0,0,0,0,1,0,0,0,0,13,0,0,0,0,0,0,0,substitute,Hertha BSC,home,FC Schalke 04,9/18/2016,49251
J. Schieber,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,substitute,Hertha BSC,home,FC Schalke 04,9/18/2016,49251
V. Stocker,0,0,0,0,1,1,0,0,0,35,0,0,0,0,0,0,0,substitute,Hertha BSC,home,FC Schalke 04,9/18/2016,49251
R. Jarstein,0,0,0,0,0,0,0,0,4,90,0,0,0,0,4,0,0,goalkeeper,Hertha BSC,home,FC Schalke 04,9/18/2016,49251
M. Plattenhardt,3,2,1,0,0,0,0,0,0,90,0,0,0,0,0,0,0,defender,Hertha BSC,home,FC Schalke 04,9/18/2016,49251
N. Stark,4,0,1,0,1,0,0,0,0,90,0,0,0,0,0,1,0,defender,Hertha BSC,home,FC Schalke 04,9/18/2016,49251
P. Pekarík,3,0,2,0,2,0,1,0,0,90,0,0,0,0,0,3,1,defender,Hertha BSC,home,FC Schalke 04,9/18/2016,49251
S. Langkamp,11,0,1,0,1,0,0,0,0,90,0,0,0,0,0,2,0,defender,Hertha BSC,home,FC Schalke 04,9/18/2016,49251
F. Lustenberger,0,0,1,0,0,0,0,0,0,90,40,0,0,0,0,0,0,midfielder,Hertha BSC,home,FC Schalke 04,9/18/2016,49251
G. Haraguchi,0,0,1,0,2,0,0,0,0,90,21,0,0,1,0,0,0,midfielder,Hertha BSC,home,FC Schalke 04,9/18/2016,49251
M. Weiser,0,2,2,0,4,1,1,0,0,90,38,0,0,2,0,0,0,midfielder,Hertha BSC,home,FC Schalke 04,9/18/2016,49251
P. Skjelbred,0,0,1,0,1,0,0,0,0,77,46,0,0,1,0,0,0,midfielder,Hertha BSC,home,FC Schalke 04,9/18/2016,49251
V. Darida,0,0,1,0,2,0,0,0,0,55,25,0,0,1,0,0,0,midfielder,Hertha BSC,home,FC Schalke 04,9/18/2016,49251
V. Ibisevic,0,0,1,0,2,0,0,0,0,88,26,0,0,1,0,0,0,forward,Hertha BSC,home,FC Schalke 04,9/18/2016,49251
F. Di Santo,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,substitute,FC Schalke 04,away,Hertha BSC,9/18/2016,49251
M. Meyer,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,substitute,FC Schalke 04,away,Hertha BSC,9/18/2016,49251
Y. Konoplyanka,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,substitute,FC Schalke 04,away,Hertha BSC,9/18/2016,49251
R. Fährmann,0,0,0,0,0,0,0,2,8,90,0,0,0,0,0,0,1,goalkeeper,FC Schalke 04,away,Hertha BSC,9/18/2016,49251
B. Höwedes,4,0,3,0,2,0,0,0,0,90,0,0,0,0,0,2,0,defender,FC Schalke 04,away,Hertha BSC,9/18/2016,49251
Baba Rahman,3,0,6,0,2,0,0,0,0,90,0,0,0,1,0,3,0,defender,FC Schalke 04,away,Hertha BSC,9/18/2016,49251
M. Nastasic,2,0,1,0,0,0,0,0,0,90,0,0,0,0,0,1,0,defender,FC Schalke 04,away,Hertha BSC,9/18/2016,49251
Naldo,6,0,1,0,1,0,0,0,0,90,0,0,0,1,0,3,0,defender,FC Schalke 04,away,Hertha BSC,9/18/2016,49251
B. Embolo,0,0,1,0,0,0,0,0,0,45,10,0,0,1,0,0,0,midfielder,FC Schalke 04,away,Hertha BSC,9/18/2016,49251
B. Stambouli,0,0,0,0,1,0,0,0,0,81,48,0,0,1,0,0,0,midfielder,FC Schalke 04,away,Hertha BSC,9/18/2016,49251
E. Choupo-Moting,0,0,2,0,2,0,0,0,0,90,32,0,0,1,0,0,0,midfielder,FC Schalke 04,away,Hertha BSC,9/18/2016,49251
L. Goretzka,0,3,1,0,1,0,0,0,0,60,20,0,0,0,0,0,0,midfielder,FC Schalke 04,away,Hertha BSC,9/18/2016,49251
N. Bentaleb,0,0,0,0,2,0,0,0,0,90,61,0,0,1,0,0,0,midfielder,FC Schalke 04,away,Hertha BSC,9/18/2016,49251
K. Huntelaar,0,0,2,0,1,0,0,0,0,90,14,0,0,1,0,0,0,forward,FC Schalke 04,away,Hertha BSC,9/18/2016,49251
A. Morales,0,0,0,0,2,0,0,0,0,12,0,0,0,0,0,0,0,substitute,FC Ingolstadt 04,home,Eintracht Frankfurt,9/20/2016,14259
R. Leipertz,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,substitute,FC Ingolstadt 04,home,Eintracht Frankfurt,9/20/2016,14259
S. Lex,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,substitute,FC Ingolstadt 04,home,Eintracht Frankfurt,9/20/2016,14259
Ø. Nyland,0,0,0,0,0,0,0,2,3,90,0,0,0,0,3,0,0,goalkeeper,FC Ingolstadt 04,home,Eintracht Frankfurt,9/20/2016,14259
M. Matip,2,0,0,0,2,0,0,0,0,89,0,0,0,0,0,0,0,defender,FC Ingolstadt 04,home,Eintracht Frankfurt,9/20/2016,14259
M. Suttner,2,3,3,0,2,0,0,0,0,90,0,0,0,0,0,2,0,defender,FC Ingolstadt 04,home,Eintracht Frankfurt,9/20/2016,14259
M. Tisserand,3,0,1,0,0,0,0,0,0,90,0,0,0,1,0,0,0,defender,FC Ingolstadt 04,home,Eintracht Frankfurt,9/20/2016,14259
T. Levels,1,0,4,0,3,0,0,0,0,90,0,0,0,1,0,2,0,defender,FC Ingolstadt 04,home,Eintracht Frankfurt,9/20/2016,14259
L. Hinterseer,0,0,1,0,2,0,0,0,0,90,26,0,0,4,0,0,0,midfielder,FC Ingolstadt 04,home,Eintracht Frankfurt,9/20/2016,14259
M. Hartmann,0,0,3,0,0,0,0,0,0,90,20,0,0,0,0,0,0,midfielder,FC Ingolstadt 04,home,Eintracht Frankfurt,9/20/2016,14259
M. Leckie,0,0,2,0,2,0,0,0,0,76,39,0,0,1,0,0,0,midfielder,FC Ingolstadt 04,home,Eintracht Frankfurt,9/20/2016,14259
P. Groß,0,3,1,0,0,0,0,0,0,90,63,0,0,1,0,0,0,midfielder,FC Ingolstadt 04,home,Eintracht Frankfurt,9/20/2016,14259
Roger,0,0,3,0,1,0,0,0,0,78,32,0,0,0,0,0,0,midfielder,FC Ingolstadt 04,home,Eintracht Frankfurt,9/20/2016,14259
D. Lezcano,0,0,2,1,5,0,0,0,0,90,19,0,0,1,0,0,0,forward,FC Ingolstadt 04,home,Eintracht Frankfurt,9/20/2016,14259
M. Gacinovic,0,0,1,0,3,0,0,0,0,70,0,0,0,0,0,0,0,substitute,Eintracht Frankfurt,away,FC Ingolstadt 04,9/20/2016,14259
T. Tawatha,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,substitute,Eintracht Frankfurt,away,FC Ingolstadt 04,9/20/2016,14259
L. Hrádecky,0,0,0,0,0,0,0,0,10,90,0,0,0,0,3,0,0,goalkeeper,Eintracht Frankfurt,away,FC Ingolstadt 04,9/20/2016,14259
B. Oczipka,5,0,2,0,4,1,0,0,0,90,0,0,0,1,0,3,0,defender,Eintracht Frankfurt,away,FC Ingolstadt 04,9/20/2016,14259
D. Abraham,5,0,3,0,2,1,0,0,0,90,0,0,0,1,0,1,0,defender,Eintracht Frankfurt,away,FC Ingolstadt 04,9/20/2016,14259
J. Vallejo,8,0,0,0,0,0,0,0,0,90,0,0,0,0,0,1,0,defender,Eintracht Frankfurt,away,FC Ingolstadt 04,9/20/2016,14259
T. Chandler,4,0,0,0,0,0,0,0,0,90,0,0,0,0,0,2,0,defender,Eintracht Frankfurt,away,FC Ingolstadt 04,9/20/2016,14259
A. Rebic,0,0,0,0,0,0,0,0,0,13,5,0,0,0,0,0,0,midfielder,Eintracht Frankfurt,away,FC Ingolstadt 04,9/20/2016,14259
H. Seferovic,0,0,3,0,2,0,0,0,0,90,24,0,0,0,0,0,1,midfielder,Eintracht Frankfurt,away,FC Ingolstadt 04,9/20/2016,14259
M. Fabián,0,3,3,1,3,0,1,0,0,89,35,0,0,2,0,0,0,midfielder,Eintracht Frankfurt,away,FC Ingolstadt 04,9/20/2016,14259
O. Mascarell,0,0,3,0,0,0,0,0,0,90,36,0,0,0,0,0,0,midfielder,Eintracht Frankfurt,away,FC Ingolstadt 04,9/20/2016,14259
S. Huszti,0,1,2,0,3,0,0,0,0,90,33,0,0,0,0,0,0,midfielder,Eintracht Frankfurt,away,FC Ingolstadt 04,9/20/2016,14259
A. Meier,0,0,0,0,1,0,0,0,0,90,22,0,0,2,0,0,0,forward,Eintracht Frankfurt,away,FC Ingolstadt 04,9/20/2016,14259
D. Oliinyk,0,0,0,0,0,1,0,0,0,15,0,0,0,0,0,0,0,substitute,SV Darmstadt 98,home,1899 Hoffenheim,9/20/2016,15800
S. Sirigu,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,substitute,SV Darmstadt 98,home,1899 Hoffenheim,9/20/2016,15800
M. Esser,0,0,0,0,0,0,0,1,9,90,0,0,0,0,3,0,0,goalkeeper,SV Darmstadt 98,home,1899 Hoffenheim,9/20/2016,15800
A. Fedetskyy,4,0,1,0,0,0,0,0,0,83,0,0,0,0,0,1,0,defender,SV Darmstadt 98,home,1899 Hoffenheim,9/20/2016,15800
Alexander Milosevic,3,0,1,0,0,0,0,0,0,90,0,0,0,1,0,1,0,defender,SV Darmstadt 98,home,1899 Hoffenheim,9/20/2016,15800
I. Höhn,7,0,0,0,2,0,0,0,0,90,0,0,0,0,0,1,0,defender,SV Darmstadt 98,home,1899 Hoffenheim,9/20/2016,15800
L. Guwara,0,0,1,0,0,0,0,0,0,90,0,0,0,0,0,1,0,defender,SV Darmstadt 98,home,1899 Hoffenheim,9/20/2016,15800
F. Jungwirth,0,0,4,0,2,0,0,0,0,90,22,0,0,2,0,0,1,midfielder,SV Darmstadt 98,home,1899 Hoffenheim,9/20/2016,15800
J. Gondorf,0,2,2,0,4,0,0,0,0,90,32,0,0,0,0,0,0,midfielder,SV Darmstadt 98,home,1899 Hoffenheim,9/20/2016,15800
M. Heller,0,0,1,0,1,0,0,0,0,90,18,0,0,0,0,0,0,midfielder,SV Darmstadt 98,home,1899 Hoffenheim,9/20/2016,15800
R. Bezjak,0,0,3,0,3,0,0,0,0,90,12,0,0,1,0,0,0,midfielder,SV Darmstadt 98,home,1899 Hoffenheim,9/20/2016,15800
A. Colak,0,0,1,0,4,0,0,0,0,90,24,0,0,3,0,0,0,forward,SV Darmstadt 98,home,1899 Hoffenheim,9/20/2016,15800
L. Kleinheisler,0,0,1,0,0,0,0,0,0,75,15,0,0,1,0,0,0,forward,SV Darmstadt 98,home,1899 Hoffenheim,9/20/2016,15800
E. Vargas,0,0,1,0,1,0,0,0,0,36,0,0,0,0,0,0,1,substitute,1899 Hoffenheim,away,SV Darmstadt 98,9/20/2016,15800
J. Toljan,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,substitute,1899 Hoffenheim,away,SV Darmstadt 98,9/20/2016,15800
L. Rupp,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,substitute,1899 Hoffenheim,away,SV Darmstadt 98,9/20/2016,15800
O. Baumann,0,0,0,0,0,0,0,1,10,90,0,0,0,0,2,0,0,goalkeeper,1899 Hoffenheim,away,SV Darmstadt 98,9/20/2016,15800
