player,CLR,COR,FC,FK,FS,G,GA,GC,GK,MINS,PAS,PEN,R,S,SAV,TA,Y,position,team,field,opponent,kickoff,attendance
C. Brunt,2,0,3,0,0,1,0,0,0,90,0,0,0,2,0,4,0,defender,West Bromwich Albion,home,Sunderland,1/21/2017,24380
C. Dawson,4,0,1,0,0,0,0,0,0,90,0,0,0,1,0,3,0,defender,West Bromwich Albion,home,Sunderland,1/21/2017,24380
G. McAuley,6,0,0,0,0,0,1,0,0,90,0,0,0,0,0,2,0,defender,West Bromwich Albion,home,Sunderland,1/21/2017,24380
Nyom,4,0,3,0,0,0,0,0,0,90,0,0,0,0,0,3,1,defender,West Bromwich Albion,home,Sunderland,1/21/2017,24380
C. Yacob,0,0,2,0,3,0,0,0,0,90,39,0,0,1,0,0,0,midfielder,West Bromwich Albion,home,Sunderland,1/21/2017,24380
D. Fletcher,0,0,0,0,1,1,0,0,0,90,44,0,0,1,0,0,0,midfielder,West Bromwich Albion,home,Sunderland,1/21/2017,24380
J. Morrison,0,0,1,0,2,0,0,0,0,72,35,0,0,0,0,0,0,midfielder,West Bromwich Albion,home,Sunderland,1/21/2017,24380
Matt Phillips,0,1,0,0,1,0,0,0,0,90,26,0,0,1,0,0,0,midfielder,West Bromwich Albion,home,Sunderland,1/21/2017,24380
N. Chadli,0,0,1,0,0,0,0,0,0,81,20,0,0,3,0,0,0,midfielder,West Bromwich Albion,home,Sunderland,1/21/2017,24380
S. Rondón,0,0,2,0,2,0,0,0,0,87,23,0,0,0,0,0,0,forward,West Bromwich Albion,home,Sunderland,1/21/2017,24380
F. Borini,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,substitute,Sunderland,away,West Bromwich Albion,1/21/2017,24380
V. Anichebe,0,0,3,0,0,0,0,0,0,24,0,0,0,0,0,0,0,substitute,Sunderland,away,West Bromwich Albion,1/21/2017,24380
V. Mannone,0,0,0,0,0,0,0,2,6,90,0,0,0,0,3,0,0,goalkeeper,Sunderland,away,West Bromwich Albion,1/21/2017,24380
J. Denayer,1,0,0,0,1,0,0,0,0,79,0,0,0,0,0,2,0,defender,Sunderland,away,West Bromwich Albion,1/21/2017,24380
J. O'Shea,6,0,1,0,0,0,0,0,0,90,0,0,0,0,0,1,0,defender,Sunderland,away,West Bromwich Albion,1/21/2017,24380
P. Djilobodji,8,0,2,0,1,0,0,0,0,90,0,0,0,0,0,1,0,defender,Sunderland,away,West Bromwich Albion,1/21/2017,24380
B. Jones,0,0,0,0,1,0,0,0,0,90,46,0,0,1,0,0,0,midfielder,Sunderland,away,West Bromwich Albion,1/21/2017,24380
J. Rodwell,0,0,3,0,0,0,0,0,0,90,61,0,0,1,0,0,0,midfielder,Sunderland,away,West Bromwich Albion,1/21/2017,24380
P. van Aanholt,0,0,0,1,0,0,0,0,0,90,41,0,0,2,0,0,0,midfielder,Sunderland,away,West Bromwich Albion,1/21/2017,24380
S. Larsson,0,4,1,0,1,0,0,0,0,90,54,0,0,0,0,0,0,midfielder,Sunderland,away,West Bromwich Albion,1/21/2017,24380
A. Januzaj,0,0,1,0,4,0,0,0,0,66,14,0,0,0,0,0,0,forward,Sunderland,away,West Bromwich Albion,1/21/2017,24380
G. Honeyman,0,0,1,0,2,0,0,0,0,90,55,0,0,0,0,0,1,forward,Sunderland,away,West Bromwich Albion,1/21/2017,24380
J. Defoe,0,0,0,0,4,0,0,0,0,90,26,0,0,1,0,0,0,forward,Sunderland,away,West Bromwich Albion,1/21/2017,24380
F. Delph,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,substitute,Manchester City,home,Tottenham Hotspur,1/21/2017,54402
Gabriel Jesus,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,substitute,Manchester City,home,Tottenham Hotspur,1/21/2017,54402
J. Stones,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,substitute,Manchester City,home,Tottenham Hotspur,1/21/2017,54402
C. Bravo,0,0,0,0,0,0,0,2,3,90,0,0,0,0,0,0,0,goalkeeper,Manchester City,home,Tottenham Hotspur,1/21/2017,54402
A. Kolarov,8,0,2,0,0,0,0,0,0,90,0,0,0,0,0,1,1,defender,Manchester City,home,Tottenham Hotspur,1/21/2017,54402
G. Clichy,3,0,1,0,0,0,0,0,0,84,0,0,0,0,0,3,0,defender,Manchester City,home,Tottenham Hotspur,1/21/2017,54402
N. Otamendi,5,0,1,0,0,0,0,0,0,90,0,0,0,1,0,3,1,defender,Manchester City,home,Tottenham Hotspur,1/21/2017,54402
P. Zabaleta,3,0,1,0,2,0,0,0,0,90,0,0,0,2,0,4,0,defender,Manchester City,home,Tottenham Hotspur,1/21/2017,54402
D. Silva,0,2,0,0,1,0,0,0,0,89,67,0,0,1,0,0,0,midfielder,Manchester City,home,Tottenham Hotspur,1/21/2017,54402
K. De Bruyne,0,3,2,0,0,1,0,0,0,90,53,0,0,3,0,0,0,midfielder,Manchester City,home,Tottenham Hotspur,1/21/2017,54402
Leroy Sané,0,0,1,0,0,1,0,0,0,90,30,0,0,2,0,0,0,midfielder,Manchester City,home,Tottenham Hotspur,1/21/2017,54402
R. Sterling,0,0,1,0,0,0,0,0,0,82,28,0,0,2,0,0,0,midfielder,Manchester City,home,Tottenham Hotspur,1/21/2017,54402
Yaya Touré,0,0,0,0,0,0,0,0,0,90,68,0,0,0,0,0,0,midfielder,Manchester City,home,Tottenham Hotspur,1/21/2017,54402
S. Agüero,0,0,0,0,3,0,0,0,0,90,21,0,0,3,0,0,0,forward,Manchester City,home,Tottenham Hotspur,1/21/2017,54402
H. Winks,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,substitute,Tottenham Hotspur,away,Manchester City,1/21/2017,54402
M. Sissoko,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,substitute,Tottenham Hotspur,away,Manchester City,1/21/2017,54402
Son Heung-Min,0,0,0,0,0,1,0,0,0,45,0,0,0,0,0,0,0,substitute,Tottenham Hotspur,away,Manchester City,1/21/2017,54402
H. Lloris,0,0,0,0,0,0,0,2,10,90,0,0,0,0,5,0,0,goalkeeper,Tottenham Hotspur,away,Manchester City,1/21/2017,54402
E. Dier,2,0,2,0,0,0,0,0,0,90,0,0,0,1,0,1,1,defender,Tottenham Hotspur,away,Manchester City,1/21/2017,54402
K. Wimmer,3,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,1,defender,Tottenham Hotspur,away,Manchester City,1/21/2017,54402
T. Alderweireld,8,0,0,0,1,0,0,0,0,65,0,0,0,0,0,2,0,defender,Tottenham Hotspur,away,Manchester City,1/21/2017,54402
D. Rose,0,1,1,0,4,0,0,0,0,90,32,0,0,1,0,0,0,midfielder,Tottenham Hotspur,away,Manchester City,1/21/2017,54402
K. Walker,0,0,0,0,1,0,0,0,0,90,42,0,0,0,0,0,0,midfielder,Tottenham Hotspur,away,Manchester City,1/21/2017,54402
M. Dembélé,0,0,0,0,0,0,0,0,0,78,46,0,0,0,0,0,0,midfielder,Tottenham Hotspur,away,Manchester City,1/21/2017,54402
V. Wanyama,0,0,2,0,0,0,0,0,0,90,39,0,0,1,0,0,1,midfielder,Tottenham Hotspur,away,Manchester City,1/21/2017,54402
C. Eriksen,0,3,0,0,1,0,0,0,0,90,40,0,0,0,0,0,0,forward,Tottenham Hotspur,away,Manchester City,1/21/2017,54402
Dele Alli,0,0,2,0,1,1,0,0,0,90,17,0,0,1,0,0,1,forward,Tottenham Hotspur,away,Manchester City,1/21/2017,54402
H. Kane,0,0,0,0,2,0,1,0,0,90,15,0,0,0,0,0,0,forward,Tottenham Hotspur,away,Manchester City,1/21/2017,54402
J. Clasie,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,substitute,Southampton,home,Leicester City,1/22/2017,30548
J. Stephens,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,substitute,Southampton,home,Leicester City,1/22/2017,30548
S. Long,0,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,0,substitute,Southampton,home,Leicester City,1/22/2017,30548
F. Forster,0,0,0,0,0,0,0,0,15,90,0,0,0,0,2,0,0,goalkeeper,Southampton,home,Leicester City,1/22/2017,30548
Cédric Soares,1,0,2,0,0,0,1,0,0,90,0,0,0,1,0,5,0,defender,Southampton,home,Leicester City,1/22/2017,30548
M. Yoshida,9,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,defender,Southampton,home,Leicester City,1/22/2017,30548
R. Bertrand,0,0,0,0,1,0,0,0,0,90,0,0,0,0,0,2,0,defender,Southampton,home,Leicester City,1/22/2017,30548
V. van Dijk,1,0,0,0,1,0,0,0,0,55,0,0,0,0,0,0,0,defender,Southampton,home,Leicester City,1/22/2017,30548
J. Ward-Prowse,0,4,0,0,3,1,0,0,0,90,57,0,0,2,0,0,0,midfielder,Southampton,home,Leicester City,1/22/2017,30548
Oriol Romeu,0,0,3,0,0,0,0,0,0,90,58,0,0,1,0,0,0,midfielder,Southampton,home,Leicester City,1/22/2017,30548
P. Højbjerg,0,0,1,0,2,0,0,0,0,73,55,0,0,4,0,0,0,midfielder,Southampton,home,Leicester City,1/22/2017,30548
D. Tadic,0,3,0,0,1,1,0,0,0,90,39,1,0,1,0,0,0,forward,Southampton,home,Leicester City,1/22/2017,30548
J. Rodriguez,0,0,1,0,0,1,0,0,0,80,25,0,0,3,0,0,0,forward,Southampton,home,Leicester City,1/22/2017,30548
N. Redmond,0,0,1,0,0,0,0,0,0,90,48,0,0,4,0,0,0,forward,Southampton,home,Leicester City,1/22/2017,30548
A. Musa,0,0,1,0,0,0,0,0,0,27,0,0,0,0,0,0,0,substitute,Leicester City,away,Southampton,1/22/2017,30548
M. Albrighton,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,substitute,Leicester City,away,Southampton,1/22/2017,30548
K. Schmeichel,0,0,0,0,0,0,0,3,15,90,0,0,0,0,4,0,0,goalkeeper,Leicester City,away,Southampton,1/22/2017,30548
C. Fuchs,1,0,0,0,0,0,0,0,0,90,0,0,0,1,0,3,0,defender,Leicester City,away,Southampton,1/22/2017,30548
D. Simpson,7,0,1,0,0,0,0,0,0,90,0,0,0,0,0,1,0,defender,Leicester City,away,Southampton,1/22/2017,30548
R. Huth,8,0,1,0,0,0,0,0,0,90,0,0,0,0,0,0,0,defender,Leicester City,away,Southampton,1/22/2017,30548
W. Morgan,11,0,1,0,0,0,0,0,0,90,0,0,0,1,0,2,1,defender,Leicester City,away,Southampton,1/22/2017,30548
D. Drinkwater,0,0,2,0,0,0,0,0,0,90,60,0,0,1,0,0,0,midfielder,Leicester City,away,Southampton,1/22/2017,30548
N. Mendy,0,0,1,0,2,0,0,0,0,45,20,0,0,0,0,0,0,midfielder,Leicester City,away,Southampton,1/22/2017,30548
S. Okazaki,0,0,0,0,3,0,0,0,0,63,15,0,0,0,0,0,0,midfielder,Leicester City,away,Southampton,1/22/2017,30548
Wilfred Ndidi,0,0,1,0,1,0,0,0,0,90,54,0,0,2,0,0,0,midfielder,Leicester City,away,Southampton,1/22/2017,30548
D. Gray,0,1,0,1,0,0,0,0,0,90,24,0,0,3,0,0,0,forward,Leicester City,away,Southampton,1/22/2017,30548
J. Vardy,0,0,2,0,1,0,0,0,0,90,16,0,0,0,0,0,0,forward,Leicester City,away,Southampton,1/22/2017,30548
D. Welbeck,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,substitute,Arsenal,home,Burnley,1/22/2017,59955
F. Coquelin,0,0,2,0,0,0,0,0,0,21,0,0,0,0,0,0,0,substitute,Arsenal,home,Burnley,1/22/2017,59955
Héctor Bellerín,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,substitute,Arsenal,home,Burnley,1/22/2017,59955
P. Cech,0,0,0,0,0,0,0,1,6,90,0,0,0,0,6,0,0,goalkeeper,Arsenal,home,Burnley,1/22/2017,59955
Gabriel,5,0,3,0,0,0,0,0,0,90,0,0,0,0,0,1,0,defender,Arsenal,home,Burnley,1/22/2017,59955
L. Koscielny,10,0,0,0,4,0,0,0,0,90,0,0,0,1,0,2,0,defender,Arsenal,home,Burnley,1/22/2017,59955
N. Monreal,2,0,1,0,0,0,0,0,0,90,0,0,0,1,0,2,0,defender,Arsenal,home,Burnley,1/22/2017,59955
S. Mustafi,6,1,2,0,1,1,0,0,0,90,0,0,0,1,0,2,1,defender,Arsenal,home,Burnley,1/22/2017,59955
A. Iwobi,0,0,0,0,1,0,0,0,0,69,35,0,0,0,0,0,0,midfielder,Arsenal,home,Burnley,1/22/2017,59955
A. Ramsey,0,0,0,0,1,0,0,0,0,90,79,0,0,1,0,0,0,midfielder,Arsenal,home,Burnley,1/22/2017,59955
A. Sánchez,0,0,0,0,1,1,0,0,0,90,53,1,0,7,0,0,0,midfielder,Arsenal,home,Burnley,1/22/2017,59955
G. Xhaka,0,0,1,0,1,0,0,0,0,65,67,0,1,0,0,0,0,midfielder,Arsenal,home,Burnley,1/22/2017,59955
M. Özil,0,9,0,0,1,0,1,0,0,89,59,0,0,2,0,0,0,midfielder,Arsenal,home,Burnley,1/22/2017,59955
O. Giroud,0,0,2,0,1,0,0,0,0,87,23,0,0,1,0,0,0,forward,Arsenal,home,Burnley,1/22/2017,59955
J. Barton,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,substitute,Burnley,away,Arsenal,1/22/2017,59955
J. Tarkowski,0,0,1,0,2,0,0,0,0,14,0,0,0,0,0,0,0,substitute,Burnley,away,Arsenal,1/22/2017,59955
S. Vokes,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,substitute,Burnley,away,Arsenal,1/22/2017,59955
Tom Heaton,0,0,0,0,0,0,0,2,11,90,0,0,0,0,6,0,0,goalkeeper,Burnley,away,Arsenal,1/22/2017,59955
B. Mee,8,0,1,0,0,0,0,0,0,90,0,0,0,1,0,3,0,defender,Burnley,away,Arsenal,1/22/2017,59955
M. Lowton,6,0,1,0,0,0,0,0,0,90,0,0,0,1,0,4,1,defender,Burnley,away,Arsenal,1/22/2017,59955
Michael Keane,5,0,2,0,0,0,0,0,0,90,0,0,0,0,0,3,0,defender,Burnley,away,Arsenal,1/22/2017,59955
S. Ward,2,0,0,0,0,0,0,0,0,90,0,0,0,0,0,4,0,defender,Burnley,away,Arsenal,1/22/2017,59955
D. Marney,0,0,2,0,0,0,0,0,0,76,21,0,0,1,0,0,1,midfielder,Burnley,away,Arsenal,1/22/2017,59955
G. Boyd,0,0,0,0,1,0,0,0,0,90,12,0,0,0,0,0,0,midfielder,Burnley,away,Arsenal,1/22/2017,59955
Jeff Hendrick,0,0,0,0,1,0,0,0,0,73,15,0,0,1,0,0,0,midfielder,Burnley,away,Arsenal,1/22/2017,59955
S. Defour,0,4,2,1,1,0,0,0,0,77,21,0,0,1,0,0,0,midfielder,Burnley,away,Arsenal,1/22/2017,59955
A. Barnes,0,0,1,0,6,0,0,0,0,90,10,0,0,3,0,0,1,forward,Burnley,away,Arsenal,1/22/2017,59955
A. Gray,0,0,1,0,0,1,0,0,0,90,10,1,0,2,0,0,0,forward,Burnley,away,Arsenal,1/22/2017,59955
C. Fàbregas,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,substitute,Chelsea,home,Hull City,1/22/2017,41605
Michy,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,substitute,Chelsea,home,Hull City,1/22/2017,41605
Willian,0,0,1,0,1,0,0,0,0,19,0,0,0,0,0,0,0,substitute,Chelsea,home,Hull City,1/22/2017,41605
T. Courtois,0,0,0,0,0,0,0,0,7,90,0,0,0,0,4,0,0,goalkeeper,Chelsea,home,Hull City,1/22/2017,41605
C. Azpilicueta,2,0,0,0,0,0,0,0,0,90,0,0,0,0,0,1,0,defender,Chelsea,home,Hull City,1/22/2017,41605
David Luiz,4,0,1,0,0,0,0,0,0,90,0,0,0,0,0,0,0,defender,Chelsea,home,Hull City,1/22/2017,41605
G. Cahill,1,0,2,0,1,1,0,0,0,90,0,0,0,1,0,2,0,defender,Chelsea,home,Hull City,1/22/2017,41605
M. Alonso,0,0,0,0,0,0,0,0,0,90,48,0,0,1,0,0,0,midfielder,Chelsea,home,Hull City,1/22/2017,41605
N. Kanté,0,0,2,0,1,0,0,0,0,90,68,0,0,0,0,0,1,midfielder,Chelsea,home,Hull City,1/22/2017,41605
N. Matic,0,0,3,0,0,0,0,0,0,90,49,0,0,0,0,0,0,midfielder,Chelsea,home,Hull City,1/22/2017,41605
V. Moses,0,1,0,0,2,0,1,0,0,90,55,0,0,0,0,0,0,midfielder,Chelsea,home,Hull City,1/22/2017,41605
Diego Costa,0,1,1,0,2,1,0,0,0,87,30,0,0,4,0,0,0,forward,Chelsea,home,Hull City,1/22/2017,41605
E. Hazard,0,0,0,0,0,0,0,0,0,71,63,0,0,0,0,0,0,forward,Chelsea,home,Hull City,1/22/2017,41605
Pedro,0,6,1,0,2,0,0,0,0,71,37,0,0,0,0,0,0,forward,Chelsea,home,Hull City,1/22/2017,41605
A. Diomande,0,0,0,0,1,0,0,0,0,15,0,0,0,0,0,0,0,substitute,Hull City,away,Chelsea,1/22/2017,41605
D. Meyler,0,0,1,0,1,0,0,0,0,69,0,0,0,0,0,0,0,substitute,Hull City,away,Chelsea,1/22/2017,41605
O. Niasse,0,0,0,0,1,0,0,0,0,31,0,0,0,0,0,0,0,substitute,Hull City,away,Chelsea,1/22/2017,41605
E. Jakupovic,0,0,0,0,0,0,0,2,4,90,0,0,0,0,3,0,0,goalkeeper,Hull City,away,Chelsea,1/22/2017,41605
C. Davies,5,0,2,0,0,0,0,0,0,59,0,0,0,0,0,2,1,defender,Hull City,away,Chelsea,1/22/2017,41605
H. Maguire,7,0,2,0,2,0,0,0,0,90,0,0,0,4,0,8,0,defender,Hull City,away,Chelsea,1/22/2017,41605
M. Dawson,5,0,1,0,0,0,0,0,0,90,0,0,0,1,0,1,1,defender,Hull City,away,Chelsea,1/22/2017,41605
A. Robertson,0,0,1,0,0,0,0,0,0,90,41,0,0,0,0,0,1,midfielder,Hull City,away,Chelsea,1/22/2017,41605
O. Elabdellaoui,0,0,0,0,0,0,0,0,0,90,37,0,0,0,0,0,0,midfielder,Hull City,away,Chelsea,1/22/2017,41605
R. Mason,0,0,0,0,1,0,0,0,0,21,7,0,0,0,0,0,0,midfielder,Hull City,away,Chelsea,1/22/2017,41605
T. Huddlestone,0,0,0,0,0,0,0,0,0,90,83,0,0,1,0,0,0,midfielder,Hull City,away,Chelsea,1/22/2017,41605
A. Hernández,0,0,2,0,0,0,0,0,0,75,12,0,0,0,0,0,0,forward,Hull City,away,Chelsea,1/22/2017,41605
Evandro,0,3,1,0,5,0,0,0,0,90,45,0,0,0,0,0,0,forward,Hull City,away,Chelsea,1/22/2017,41605
Sam Clucas,0,4,0,0,1,0,0,0,0,90,50,0,0,0,0,0,0,forward,Hull City,away,Chelsea,1/22/2017,41605
A. Oxlade-Chamberlain,0,0,1,0,0,0,0,0,0,70,0,0,0,0,0,0,0,substitute,Arsenal,home,Watford,1/31/2017,60035
Lucas Pérez,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,substitute,Arsenal,home,Watford,1/31/2017,60035
T. Walcott,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,substitute,Arsenal,home,Watford,1/31/2017,60035
P. Cech,0,0,0,0,0,0,0,2,7,90,0,0,0,0,4,0,0,goalkeeper,Arsenal,home,Watford,1/31/2017,60035
Gabriel,5,0,2,0,2,0,0,0,0,90,0,0,0,1,0,5,1,defender,Arsenal,home,Watford,1/31/2017,60035
L. Koscielny,2,0,3,0,0,0,0,0,0,90,0,0,0,0,0,1,0,defender,Arsenal,home,Watford,1/31/2017,60035
N. Monreal,3,0,1,0,2,0,0,0,0,90,0,0,0,1,0,1,1,defender,Arsenal,home,Watford,1/31/2017,60035
S. Mustafi,6,0,2,0,1,0,0,0,0,90,0,0,0,1,0,2,0,defender,Arsenal,home,Watford,1/31/2017,60035
A. Iwobi,0,0,0,0,0,1,0,0,0,90,53,0,0,2,0,0,0,midfielder,Arsenal,home,Watford,1/31/2017,60035
A. Ramsey,0,0,0,0,1,0,0,0,0,20,14,0,0,1,0,0,0,midfielder,Arsenal,home,Watford,1/31/2017,60035
A. Sánchez,0,0,0,1,4,0,1,0,0,90,46,0,0,2,0,0,1,midfielder,Arsenal,home,Watford,1/31/2017,60035
F. Coquelin,0,0,1,0,0,0,0,0,0,67,42,0,0,0,0,0,0,midfielder,Arsenal,home,Watford,1/31/2017,60035
M. Özil,0,9,2,0,5,0,0,0,0,90,69,0,0,1,0,0,0,midfielder,Arsenal,home,Watford,1/31/2017,60035
O. Giroud,0,0,0,0,0,0,0,0,0,45,6,0,0,0,0,0,0,forward,Arsenal,home,Watford,1/31/2017,60035
A. Doucouré,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,substitute,Watford,away,Arsenal,1/31/2017,60035
Isaac Success,0,0,1,0,0,0,0,0,0,20,0,0,0,0,0,0,0,substitute,Watford,away,Arsenal,1/31/2017,60035
S. Okaka,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,1,substitute,Watford,away,Arsenal,1/31/2017,60035
H. Gomes,0,0,0,0,0,0,0,1,11,90,0,0,0,0,4,0,0,goalkeeper,Watford,away,Arsenal,1/31/2017,60035
C. Cathcart,3,0,0,0,0,0,0,0,0,90,0,0,0,1,0,1,0,defender,Watford,away,Arsenal,1/31/2017,60035
M. Britos,4,0,1,0,2,0,0,0,0,90,0,0,0,0,0,1,0,defender,Watford,away,Arsenal,1/31/2017,60035
S. Prödl,12,0,2,0,1,0,0,0,0,90,0,0,0,1,0,2,1,defender,Watford,away,Arsenal,1/31/2017,60035
Y. Kaboul,8,0,1,0,0,1,0,0,0,90,0,0,0,1,0,3,0,defender,Watford,away,Arsenal,1/31/2017,60035
D. Janmaat,0,0,3,0,0,0,0,0,0,90,21,0,0,1,0,0,0,midfielder,Watford,away,Arsenal,1/31/2017,60035
E. Capoue,0,1,1,0,1,0,0,0,0,90,20,0,0,2,0,0,0,midfielder,Watford,away,Arsenal,1/31/2017,60035
M. Niang,0,0,1,0,3,0,0,0,0,70,12,0,0,1,0,0,0,midfielder,Watford,away,Arsenal,1/31/2017,60035
T. Cleverley,0,4,2,0,1,0,1,0,0,90,22,0,0,0,0,0,1,midfielder,Watford,away,Arsenal,1/31/2017,60035
V. Behrami,0,0,2,0,1,0,0,0,0,63,8,0,0,0,0,0,0,midfielder,Watford,away,Arsenal,1/31/2017,60035
T. Deeney,0,0,0,0,0,1,0,0,0,85,19,0,0,1,0,0,0,forward,Watford,away,Arsenal,1/31/2017,60035
C. Wilson,0,0,1,0,0,0,0,0,0,29,0,0,0,0,0,0,0,substitute,Bournemouth,home,Crystal Palace,1/31/2017,11286
H. Arter,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,substitute,Bournemouth,home,Crystal Palace,1/31/2017,11286
A. Boruc,0,0,0,0,0,0,0,2,10,90,0,0,0,0,2,0,0,goalkeeper,Bournemouth,home,Crystal Palace,1/31/2017,11286
Adam Smith,0,0,3,0,3,0,0,0,0,90,0,0,0,0,0,2,0,defender,Bournemouth,home,Crystal Palace,1/31/2017,11286
Brad Smith,3,0,0,0,2,0,0,0,0,68,0,0,0,0,0,3,0,defender,Bournemouth,home,Crystal Palace,1/31/2017,11286
S. Cook,11,0,1,0,2,0,0,0,0,90,0,0,0,1,0,1,0,defender,Bournemouth,home,Crystal Palace,1/31/2017,11286
S. Francis,2,0,2,0,0,0,0,0,0,90,0,0,0,0,0,1,0,defender,Bournemouth,home,Crystal Palace,1/31/2017,11286
A. Surman,0,1,0,0,0,0,0,0,0,90,68,0,0,0,0,0,0,midfielder,Bournemouth,home,Crystal Palace,1/31/2017,11286
J. King,0,1,4,0,2,0,0,0,0,90,23,0,0,2,0,0,0,midfielder,Bournemouth,home,Crystal Palace,1/31/2017,11286
J. Stanislas,0,0,0,0,0,0,0,0,0,61,15,0,0,1,0,0,0,midfielder,Bournemouth,home,Crystal Palace,1/31/2017,11286
J. Wilshere,0,0,2,1,6,0,0,0,0,90,71,0,0,1,0,0,0,midfielder,Bournemouth,home,Crystal Palace,1/31/2017,11286
R. Fraser,0,0,0,0,7,0,0,0,0,90,27,0,0,0,0,0,0,midfielder,Bournemouth,home,Crystal Palace,1/31/2017,11286
B. Afobe,0,0,0,0,0,0,0,0,0,61,5,0,0,1,0,0,0,forward,Bournemouth,home,Crystal Palace,1/31/2017,11286
A. Townsend,0,0,1,0,1,0,0,0,0,14,0,0,0,0,0,0,1,substitute,Crystal Palace,away,Bournemouth,1/31/2017,11286
Joe Ledley,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,substitute,Crystal Palace,away,Bournemouth,1/31/2017,11286
M. Flamini,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,substitute,Crystal Palace,away,Bournemouth,1/31/2017,11286
W. Hennessey,0,0,0,0,0,0,0,0,14,90,0,0,0,0,2,0,0,goalkeeper,Crystal Palace,away,Bournemouth,1/31/2017,11286
D. Delaney,5,0,1,0,0,0,1,0,0,90,0,0,0,0,0,1,1,defender,Crystal Palace,away,Bournemouth,1/31/2017,11286
J. Tomkins,9,0,0,0,0,0,0,0,0,90,0,0,0,1,0,0,0,defender,Crystal Palace,away,Bournemouth,1/31/2017,11286
J. Ward,0,0,4,0,1,0,0,0,0,90,0,0,0,0,0,1,1,defender,Crystal Palace,away,Bournemouth,1/31/2017,11286
P. van Aanholt,1,0,1,0,0,0,0,0,0,90,0,0,0,1,0,0,0,defender,Crystal Palace,away,Bournemouth,1/31/2017,11286
S. Dann,3,0,0,0,0,1,0,0,0,90,0,0,0,1,0,0,0,defender,Crystal Palace,away,Bournemouth,1/31/2017,11286
J. McArthur,0,0,4,0,3,0,0,0,0,75,17,0,0,1,0,0,0,midfielder,Crystal Palace,away,Bournemouth,1/31/2017,11286
J. Puncheon,0,1,4,1,3,0,0,0,0,89,32,0,0,0,0,0,0,midfielder,Crystal Palace,away,Bournemouth,1/31/2017,11286
Wilfried Zaha,0,0,4,0,3,0,0,0,0,90,15,0,0,3,0,0,0,midfielder,Crystal Palace,away,Bournemouth,1/31/2017,11286
Y. Cabaye,0,2,1,0,2,0,0,0,0,76,21,0,0,0,0,0,0,midfielder,Crystal Palace,away,Bournemouth,1/31/2017,11286
C. Benteke,0,0,3,0,1,1,0,0,0,90,29,0,0,3,0,0,1,forward,Crystal Palace,away,Bournemouth,1/31/2017,11286
J. Tarkowski,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,substitute,Burnley,home,Leicester City,1/31/2017,19202
S. Arfield,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,substitute,Burnley,home,Leicester City,1/31/2017,19202
S. Vokes,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,substitute,Burnley,home,Leicester City,1/31/2017,19202
Tom Heaton,0,0,0,0,0,0,0,0,2,90,0,0,0,0,5,0,0,goalkeeper,Burnley,home,Leicester City,1/31/2017,19202
B. Mee,6,0,0,0,0,0,0,0,0,90,0,0,0,2,0,0,0,defender,Burnley,home,Leicester City,1/31/2017,19202
M. Lowton,3,0,1,0,0,0,0,0,0,90,0,0,0,0,0,4,1,defender,Burnley,home,Leicester City,1/31/2017,19202
Michael Keane,8,0,0,0,1,0,1,0,0,90,0,0,0,0,0,0,0,defender,Burnley,home,Leicester City,1/31/2017,19202
S. Ward,3,0,1,0,1,0,0,0,0,90,0,0,0,0,0,2,0,defender,Burnley,home,Leicester City,1/31/2017,19202
G. Boyd,0,0,1,0,1,0,0,0,0,90,27,0,0,2,0,0,0,midfielder,Burnley,home,Leicester City,1/31/2017,19202
