player,CLR,COR,FC,FK,FS,G,GA,GC,GK,MINS,PAS,PEN,R,S,SAV,TA,Y,position,team,field,opponent,kickoff,attendance
L. Pavoletti,0,0,2,0,0,0,0,0,0,90,18,0,0,3,0,0,0,forward,Genoa,home,Cagliari,8/21/2016,0
G. Munari,0,0,1,0,1,0,0,0,0,21,0,0,0,0,0,0,1,substitute,Cagliari,away,Genoa,8/21/2016,0
M. Pajac,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,substitute,Cagliari,away,Genoa,8/21/2016,0
N. Giannetti,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,substitute,Cagliari,away,Genoa,8/21/2016,0
M. Storari,0,0,0,0,0,0,0,3,14,90,0,0,0,0,3,0,0,goalkeeper,Cagliari,away,Genoa,8/21/2016,0
Bruno Alves,4,0,0,0,1,0,0,0,0,90,0,0,0,1,0,1,0,defender,Cagliari,away,Genoa,8/21/2016,0
L. Ceppitelli,0,0,1,0,0,0,0,0,0,90,0,0,0,0,0,3,0,defender,Cagliari,away,Genoa,8/21/2016,0
M. Capuano,1,0,0,0,1,0,0,0,0,82,0,0,0,0,0,2,0,defender,Cagliari,away,Genoa,8/21/2016,0
A. Ionita,0,0,2,0,1,0,0,0,0,90,9,0,0,0,0,0,1,midfielder,Cagliari,away,Genoa,8/21/2016,0
D. Di Gennaro,0,1,0,0,2,0,0,0,0,69,18,0,0,0,0,0,0,midfielder,Cagliari,away,Genoa,8/21/2016,0
M. Isla,0,0,0,0,2,0,0,0,0,90,11,0,0,0,0,0,0,midfielder,Cagliari,away,Genoa,8/21/2016,0
N. Murru,0,0,0,0,0,0,0,0,0,90,21,0,0,0,0,0,0,midfielder,Cagliari,away,Genoa,8/21/2016,0
S. Padoin,0,0,0,0,0,0,0,0,0,90,11,0,0,0,0,0,0,midfielder,Cagliari,away,Genoa,8/21/2016,0
M. Borriello,0,0,3,0,3,1,0,0,0,90,9,0,0,1,0,0,1,forward,Cagliari,away,Genoa,8/21/2016,0
M. Sau,0,0,3,0,2,0,1,0,0,73,10,0,0,1,0,0,0,forward,Cagliari,away,Genoa,8/21/2016,0
C. Embalo,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,substitute,Palermo,home,Sassuolo,8/21/2016,0
I. Nestorovski,0,0,0,0,1,0,0,0,0,34,0,0,0,0,0,0,0,substitute,Palermo,home,Sassuolo,8/21/2016,0
R. Sallai,0,0,3,0,1,0,0,0,0,21,0,0,0,0,0,0,0,substitute,Palermo,home,Sassuolo,8/21/2016,0
J. Posavec,0,0,0,0,0,0,0,1,9,90,0,0,0,0,7,0,0,goalkeeper,Palermo,home,Sassuolo,8/21/2016,0
R. Vitiello,8,0,0,0,0,0,0,0,0,81,0,0,0,0,0,4,0,defender,Palermo,home,Sassuolo,8/21/2016,0
S. Rajkovic,1,0,4,0,4,0,0,0,0,89,0,0,1,1,0,0,0,defender,Palermo,home,Sassuolo,8/21/2016,0
Thiago Cionek,5,0,1,0,2,0,0,0,0,90,0,0,0,0,0,9,0,defender,Palermo,home,Sassuolo,8/21/2016,0
A. Gazzi,0,0,2,0,0,0,0,0,0,90,33,0,0,0,0,0,0,midfielder,Palermo,home,Sassuolo,8/21/2016,0
A. Rispoli,0,0,1,0,0,0,0,0,0,90,40,0,0,1,0,0,0,midfielder,Palermo,home,Sassuolo,8/21/2016,0
H. Aleesami,0,0,1,0,1,0,0,0,0,90,38,0,0,0,0,0,0,midfielder,Palermo,home,Sassuolo,8/21/2016,0
O. Hiljemark,0,4,2,0,0,0,0,0,0,90,50,0,0,0,0,0,0,midfielder,Palermo,home,Sassuolo,8/21/2016,0
A. Bentivegna,0,0,0,0,6,0,0,0,0,69,25,0,0,0,0,0,0,forward,Palermo,home,Sassuolo,8/21/2016,0
N. Balogh,0,0,1,0,0,0,0,0,0,56,14,0,0,0,0,0,0,forward,Palermo,home,Sassuolo,8/21/2016,0
R. Quaison,0,0,3,0,0,0,0,0,0,90,21,0,0,1,0,0,1,forward,Palermo,home,Sassuolo,8/21/2016,0
C. Adjapong,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,substitute,Sassuolo,away,Palermo,8/21/2016,0
D. Biondini,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,substitute,Sassuolo,away,Palermo,8/21/2016,0
D. Falcinelli,0,0,1,0,1,0,0,0,0,15,0,0,0,0,0,0,0,substitute,Sassuolo,away,Palermo,8/21/2016,0
A. Consigli,0,0,0,0,0,0,0,0,3,90,0,0,0,0,2,0,1,goalkeeper,Sassuolo,away,Palermo,8/21/2016,0
F. Acerbi,2,0,0,0,2,0,0,0,0,90,0,0,0,0,0,2,0,defender,Sassuolo,away,Palermo,8/21/2016,0
F. Peluso,5,0,2,0,1,0,0,0,0,90,0,0,0,0,0,0,0,defender,Sassuolo,away,Palermo,8/21/2016,0
L. Antei,4,0,0,0,1,0,0,0,0,90,0,0,0,0,0,3,0,defender,Sassuolo,away,Palermo,8/21/2016,0
M. Gazzola,3,0,1,0,1,0,0,0,0,90,0,0,0,0,0,0,0,defender,Sassuolo,away,Palermo,8/21/2016,0
F. Magnanelli,0,0,2,0,4,0,0,0,0,90,116,0,0,0,0,0,0,midfielder,Sassuolo,away,Palermo,8/21/2016,0
L. Mazzitelli,0,0,2,0,0,0,0,0,0,72,42,0,0,3,0,0,1,midfielder,Sassuolo,away,Palermo,8/21/2016,0
S. Sensi,0,4,2,0,5,0,0,0,0,90,63,0,0,1,0,0,0,midfielder,Sassuolo,away,Palermo,8/21/2016,0
D. Berardi,0,4,1,1,3,1,0,0,0,90,53,1,0,3,0,0,0,forward,Sassuolo,away,Palermo,8/21/2016,0
G. Defrel,0,0,3,0,1,0,0,0,0,75,20,0,0,1,0,0,0,forward,Sassuolo,away,Palermo,8/21/2016,0
M. Politano,0,0,0,0,0,0,0,0,0,85,39,0,0,5,0,0,0,forward,Sassuolo,away,Palermo,8/21/2016,0
A. Bruno,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,substitute,Pescara,home,Napoli,8/21/2016,0
A. Crescenzi,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,substitute,Pescara,home,Napoli,8/21/2016,0
D. Zuparic,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,substitute,Pescara,home,Napoli,8/21/2016,0
R. Manaj,0,0,0,0,3,0,0,0,0,26,0,0,0,0,0,0,0,substitute,Pescara,home,Napoli,8/21/2016,0
A. Bizzarri,0,0,0,0,0,0,0,2,16,90,0,0,0,0,2,0,1,goalkeeper,Pescara,home,Napoli,8/21/2016,0
A. Coda,5,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,defender,Pescara,home,Napoli,8/21/2016,0
C. Biraghi,5,0,1,0,1,0,0,0,0,90,0,0,0,1,0,1,0,defender,Pescara,home,Napoli,8/21/2016,0
F. Zampano,2,0,0,0,2,0,1,0,0,90,0,0,0,0,0,0,0,defender,Pescara,home,Napoli,8/21/2016,0
N. Gyömbér,5,0,2,0,0,0,0,0,0,90,0,0,0,0,0,2,1,defender,Pescara,home,Napoli,8/21/2016,0
Ahmed Benali,0,0,1,0,1,1,0,0,0,90,66,0,0,1,0,0,0,midfielder,Pescara,home,Napoli,8/21/2016,0
B. Cristante,0,0,3,0,0,0,0,0,0,90,47,0,0,1,0,0,0,midfielder,Pescara,home,Napoli,8/21/2016,0
G. Brugman,0,0,3,0,0,0,0,0,0,86,50,0,0,0,0,0,1,midfielder,Pescara,home,Napoli,8/21/2016,0
L. Memushaj,0,0,0,0,2,0,0,0,0,64,32,0,0,1,0,0,0,midfielder,Pescara,home,Napoli,8/21/2016,0
V. Verre,0,0,0,0,2,0,1,0,0,90,38,0,0,0,0,0,0,midfielder,Pescara,home,Napoli,8/21/2016,0
G. Caprari,0,3,0,0,0,1,0,0,0,90,28,0,0,2,0,0,0,forward,Pescara,home,Napoli,8/21/2016,0
A. Grassi,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,substitute,Napoli,away,Pescara,8/21/2016,0
A. Milik,0,0,1,0,0,0,0,0,0,37,0,0,0,0,0,0,0,substitute,Napoli,away,Pescara,8/21/2016,0
D. Mertens,0,0,1,0,0,2,0,0,0,37,0,0,0,0,0,0,1,substitute,Napoli,away,Pescara,8/21/2016,0
P. Zielinski,0,0,1,0,1,0,0,0,0,19,0,0,0,0,0,0,0,substitute,Napoli,away,Pescara,8/21/2016,0
J. Reina,0,0,0,0,0,0,0,2,2,90,0,0,0,0,1,0,0,goalkeeper,Napoli,away,Pescara,8/21/2016,0
E. Hysaj,1,0,0,0,1,0,0,0,0,90,0,0,0,0,0,6,0,defender,Napoli,away,Pescara,8/21/2016,0
F. Ghoulam,0,6,1,0,3,0,0,0,0,90,0,0,0,1,0,3,0,defender,Napoli,away,Pescara,8/21/2016,0
K. Koulibaly,4,0,2,0,0,0,0,0,0,90,0,0,0,1,0,2,0,defender,Napoli,away,Pescara,8/21/2016,0
R. Albiol,2,0,4,0,0,0,0,0,0,90,0,0,0,1,0,1,1,defender,Napoli,away,Pescara,8/21/2016,0
Allan,0,0,2,0,0,0,0,0,0,90,61,0,0,0,0,0,0,midfielder,Napoli,away,Pescara,8/21/2016,0
M. Hamsik,0,0,0,0,0,0,0,0,0,71,75,0,0,1,0,0,0,midfielder,Napoli,away,Pescara,8/21/2016,0
M. Valdifiori,0,0,0,0,0,0,1,0,0,90,97,0,0,1,0,0,0,midfielder,Napoli,away,Pescara,8/21/2016,0
J. Callejón,0,3,0,0,2,0,0,0,0,90,38,0,0,2,0,0,0,forward,Napoli,away,Pescara,8/21/2016,0
Lorenzo Insigne,0,0,0,0,1,0,0,0,0,53,34,0,0,3,0,0,0,forward,Napoli,away,Pescara,8/21/2016,0
M. Gabbiadini,0,0,0,0,2,0,0,0,0,53,7,0,0,0,0,0,0,forward,Napoli,away,Pescara,8/21/2016,0
F. Djordjevic,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,substitute,Lazio,home,Juventus,8/27/2016,0
Patric,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,substitute,Lazio,home,Juventus,8/27/2016,0
S. Milinkovic-Savic,0,0,1,0,0,0,0,0,0,31,0,0,0,0,0,0,0,substitute,Lazio,home,Juventus,8/27/2016,0
F. Marchetti,0,0,0,0,0,0,0,1,12,90,0,0,0,0,4,0,0,goalkeeper,Lazio,home,Juventus,8/27/2016,0
Bastos,2,0,2,0,0,0,0,0,0,90,0,0,0,0,0,1,0,defender,Lazio,home,Juventus,8/27/2016,0
S. Radu,4,0,1,0,0,0,0,0,0,90,0,0,0,0,0,0,1,defender,Lazio,home,Juventus,8/27/2016,0
S. de Vrij,2,0,0,0,0,0,0,0,0,90,0,0,0,0,0,1,0,defender,Lazio,home,Juventus,8/27/2016,0
D. Basta,0,0,1,0,1,0,0,0,0,72,33,0,0,0,0,0,0,midfielder,Lazio,home,Juventus,8/27/2016,0
Jordan Lukaku,0,0,1,0,0,0,0,0,0,63,27,0,0,0,0,0,0,midfielder,Lazio,home,Juventus,8/27/2016,0
L. Biglia,0,1,1,0,0,0,0,0,0,90,78,0,0,0,0,0,0,midfielder,Lazio,home,Juventus,8/27/2016,0
M. Parolo,0,0,5,0,1,0,0,0,0,90,55,0,0,1,0,0,0,midfielder,Lazio,home,Juventus,8/27/2016,0
C. Immobile,0,0,2,0,0,0,0,0,0,90,27,0,0,0,0,0,0,forward,Lazio,home,Juventus,8/27/2016,0
Felipe Anderson,0,3,1,0,1,0,0,0,0,90,57,0,0,1,0,0,0,forward,Lazio,home,Juventus,8/27/2016,0
S. Lulic,0,0,1,0,2,0,0,0,0,59,27,0,0,0,0,0,0,forward,Lazio,home,Juventus,8/27/2016,0
G. Higuaín,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,substitute,Juventus,away,Lazio,8/27/2016,0
M. Pjaca,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,substitute,Juventus,away,Lazio,8/27/2016,0
S. Lichtsteiner,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,substitute,Juventus,away,Lazio,8/27/2016,0
G. Buffon,0,0,0,0,0,0,0,0,3,90,0,0,0,0,1,0,0,goalkeeper,Juventus,away,Lazio,8/27/2016,0
A. Barzagli,4,0,0,0,1,0,0,0,0,90,0,0,0,0,0,1,0,defender,Juventus,away,Lazio,8/27/2016,0
G. Chiellini,10,0,0,0,0,0,0,0,0,90,0,0,0,1,0,2,0,defender,Juventus,away,Lazio,8/27/2016,0
M. Benatia,5,0,0,0,1,0,0,0,0,90,0,0,0,1,0,6,0,defender,Juventus,away,Lazio,8/27/2016,0
Alex Sandro,0,0,2,0,2,0,0,0,0,90,40,0,0,0,0,0,1,midfielder,Juventus,away,Lazio,8/27/2016,0
Dani Alves,0,1,2,1,2,0,0,0,0,73,36,0,0,0,0,0,0,midfielder,Juventus,away,Lazio,8/27/2016,0
K. Asamoah,0,0,1,0,6,0,0,0,0,90,33,0,0,1,0,0,0,midfielder,Juventus,away,Lazio,8/27/2016,0
M. Lemina,0,0,0,0,0,0,0,0,0,90,53,0,0,0,0,0,1,midfielder,Juventus,away,Lazio,8/27/2016,0
S. Khedira,0,0,0,0,0,1,0,0,0,90,47,0,0,2,0,0,0,midfielder,Juventus,away,Lazio,8/27/2016,0
M. Mandzukic,0,0,0,0,1,0,0,0,0,65,11,0,0,1,0,0,0,forward,Juventus,away,Lazio,8/27/2016,0
P. Dybala,0,1,0,0,1,0,1,0,0,88,39,0,0,3,0,0,0,forward,Juventus,away,Lazio,8/27/2016,0
Lorenzo Insigne,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,substitute,Napoli,home,Milan,8/27/2016,0
P. Zielinski,0,0,1,0,0,0,0,0,0,17,0,0,0,0,0,0,1,substitute,Napoli,home,Milan,8/27/2016,0
V. Chiriches,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,substitute,Napoli,home,Milan,8/27/2016,0
J. Reina,0,0,0,0,0,0,0,2,4,90,0,0,0,0,1,0,0,goalkeeper,Napoli,home,Milan,8/27/2016,0
E. Hysaj,2,0,1,0,0,0,0,0,0,90,0,0,0,0,0,1,1,defender,Napoli,home,Milan,8/27/2016,0
F. Ghoulam,1,3,1,0,1,0,0,0,0,90,0,0,0,0,0,1,0,defender,Napoli,home,Milan,8/27/2016,0
K. Koulibaly,1,0,2,0,3,0,0,0,0,90,0,0,0,0,0,0,1,defender,Napoli,home,Milan,8/27/2016,0
R. Albiol,2,0,1,0,0,0,0,0,0,89,0,0,0,0,0,0,1,defender,Napoli,home,Milan,8/27/2016,0
Allan,0,0,2,0,1,0,0,0,0,73,32,0,0,0,0,0,0,midfielder,Napoli,home,Milan,8/27/2016,0
Jorginho,0,0,1,0,2,0,0,0,0,90,97,0,0,4,0,0,1,midfielder,Napoli,home,Milan,8/27/2016,0
M. Hamsik,0,0,0,0,0,0,0,0,0,90,83,0,0,0,0,0,0,midfielder,Napoli,home,Milan,8/27/2016,0
A. Milik,0,0,2,0,0,2,0,0,0,90,19,0,0,2,0,0,0,forward,Napoli,home,Milan,8/27/2016,0
D. Mertens,0,0,0,1,3,0,0,0,0,78,19,0,0,4,0,0,0,forward,Napoli,home,Milan,8/27/2016,0
J. Callejón,0,6,2,0,3,2,1,0,0,90,31,0,0,2,0,0,0,forward,Napoli,home,Milan,8/27/2016,0
D. Calabria,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,substitute,Milan,away,Napoli,8/27/2016,0
G. Lapadula,0,0,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,substitute,Milan,away,Napoli,8/27/2016,0
J. Sosa,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,substitute,Milan,away,Napoli,8/27/2016,0
G. Donnarumma,0,0,0,0,0,0,0,4,2,90,0,0,0,0,4,0,0,goalkeeper,Milan,away,Napoli,8/27/2016,0
A. Romagnoli,8,0,0,0,0,0,0,0,0,90,0,0,0,0,0,1,1,defender,Milan,away,Napoli,8/27/2016,0
Gustavo Gómez,6,0,1,0,0,0,0,0,0,90,0,0,0,1,0,1,1,defender,Milan,away,Napoli,8/27/2016,0
I. Abate,2,0,0,0,0,0,0,0,0,80,0,0,0,1,0,2,0,defender,Milan,away,Napoli,8/27/2016,0
M. De Sciglio,3,0,0,0,1,0,0,0,0,90,0,0,0,0,0,1,0,defender,Milan,away,Napoli,8/27/2016,0
G. Bonaventura,0,2,2,0,3,0,0,0,0,90,47,0,0,0,0,0,0,midfielder,Milan,away,Napoli,8/27/2016,0
J. Kucka,0,0,2,0,2,0,0,0,0,75,27,0,1,0,0,0,1,midfielder,Milan,away,Napoli,8/27/2016,0
R. Montolivo,0,0,0,0,1,0,0,0,0,90,59,0,0,0,0,0,0,midfielder,Milan,away,Napoli,8/27/2016,0
C. Bacca,0,0,2,0,0,0,0,0,0,80,15,0,0,0,0,0,0,forward,Milan,away,Napoli,8/27/2016,0
M. Niang,0,0,4,0,3,1,0,0,0,87,16,0,1,5,0,0,0,forward,Milan,away,Napoli,8/27/2016,0
Suso,0,2,2,0,2,1,1,0,0,86,27,0,0,2,0,0,1,forward,Milan,away,Napoli,8/27/2016,0
A. Candreva,0,0,0,0,1,0,0,0,0,22,0,0,0,0,0,0,0,substitute,Internazionale,home,Palermo,8/28/2016,0
S. Handanovic,0,0,0,0,0,0,0,1,3,90,0,0,0,0,2,0,0,goalkeeper,Internazionale,home,Palermo,8/28/2016,0
D. D'Ambrosio,1,0,3,0,3,0,0,0,0,90,0,0,0,1,0,4,0,defender,Internazionale,home,Palermo,8/28/2016,0
D. Santon,2,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,defender,Internazionale,home,Palermo,8/28/2016,0
J. Murillo,2,0,4,0,3,0,0,0,0,90,0,0,0,1,0,3,1,defender,Internazionale,home,Palermo,8/28/2016,0
Miranda,2,0,3,0,4,0,0,0,0,90,0,0,0,2,0,2,0,defender,Internazionale,home,Palermo,8/28/2016,0
G. Kondogbia,0,0,2,0,2,0,0,0,0,90,68,0,0,0,0,0,0,midfielder,Internazionale,home,Palermo,8/28/2016,0
G. Medel,0,0,1,0,2,0,0,0,0,90,55,0,0,4,0,0,0,midfielder,Internazionale,home,Palermo,8/28/2016,0
É. Banega,0,7,0,1,2,0,0,0,0,90,98,0,0,1,0,0,0,midfielder,Internazionale,home,Palermo,8/28/2016,0
I. Perisic,0,0,0,0,0,0,0,0,0,68,32,0,0,3,0,0,0,forward,Internazionale,home,Palermo,8/28/2016,0
M. Icardi,0,0,2,0,2,1,0,0,0,90,13,0,0,2,0,0,0,forward,Internazionale,home,Palermo,8/28/2016,0
Éder,0,0,1,0,4,0,0,0,0,90,21,0,0,2,0,0,0,forward,Internazionale,home,Palermo,8/28/2016,0
N. Balogh,0,0,2,0,0,0,0,0,0,14,0,0,0,0,0,0,0,substitute,Palermo,away,Internazionale,8/28/2016,0
R. Sallai,0,0,3,0,5,0,0,0,0,35,0,0,0,0,0,0,1,substitute,Palermo,away,Internazionale,8/28/2016,0
Thiago Cionek,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,substitute,Palermo,away,Internazionale,8/28/2016,0
J. Posavec,0,0,0,0,0,0,0,1,15,90,0,0,0,0,3,0,0,goalkeeper,Palermo,away,Internazionale,8/28/2016,0
E. Goldaniga,6,0,2,0,1,0,0,0,0,90,0,0,0,1,0,1,1,defender,Palermo,away,Internazionale,8/28/2016,0
R. Vitiello,3,0,2,0,0,0,0,0,0,90,0,0,0,0,0,1,0,defender,Palermo,away,Internazionale,8/28/2016,0
S. Andjelkovic,8,0,1,0,1,0,0,0,0,85,0,0,0,0,0,1,0,defender,Palermo,away,Internazionale,8/28/2016,0
A. Gazzi,0,0,3,0,1,0,0,0,0,90,39,0,0,0,0,0,1,midfielder,Palermo,away,Internazionale,8/28/2016,0
A. Rispoli,0,1,2,0,0,1,0,0,0,90,23,0,0,1,0,0,1,midfielder,Palermo,away,Internazionale,8/28/2016,0
H. Aleesami,0,0,1,0,1,0,0,0,0,90,31,0,0,1,0,0,1,midfielder,Palermo,away,Internazionale,8/28/2016,0
I. Chochev,0,0,3,1,1,0,0,0,0,90,28,0,0,1,0,0,0,midfielder,Palermo,away,Internazionale,8/28/2016,0
O. Hiljemark,0,3,3,0,0,0,0,0,0,90,14,0,0,1,0,0,0,midfielder,Palermo,away,Internazionale,8/28/2016,0
I. Nestorovski,0,0,2,0,2,0,0,0,0,76,23,0,0,0,0,0,0,forward,Palermo,away,Internazionale,8/28/2016,0
R. Quaison,0,0,0,0,2,0,0,0,0,55,12,0,0,0,0,0,0,forward,Palermo,away,Internazionale,8/28/2016,0
A. Deiola,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,substitute,Cagliari,home,Roma,8/28/2016,0
G. Munari,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,substitute,Cagliari,home,Roma,8/28/2016,0
N. Giannetti,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,substitute,Cagliari,home,Roma,8/28/2016,0
M. Storari,0,0,0,0,0,0,0,2,12,90,0,0,0,0,5,0,0,goalkeeper,Cagliari,home,Roma,8/28/2016,0
B. Salamon,6,0,1,0,0,0,0,0,0,90,0,0,0,1,0,2,0,defender,Cagliari,home,Roma,8/28/2016,0
Bruno Alves,5,0,1,0,0,0,0,0,0,90,0,0,0,1,0,1,0,defender,Cagliari,home,Roma,8/28/2016,0
M. Isla,3,0,3,0,0,0,1,0,0,90,0,0,0,0,0,2,1,defender,Cagliari,home,Roma,8/28/2016,0
N. Murru,4,0,2,0,2,0,0,0,0,90,0,0,0,0,0,0,1,defender,Cagliari,home,Roma,8/28/2016,0
A. Ionita,0,0,6,0,1,0,0,0,0,90,33,0,0,2,0,0,0,midfielder,Cagliari,home,Roma,8/28/2016,0
D. Di Gennaro,0,4,1,0,1,0,0,0,0,90,68,0,0,2,0,0,0,midfielder,Cagliari,home,Roma,8/28/2016,0
N. Barella,0,0,3,0,1,0,0,0,0,80,33,0,0,0,0,0,0,midfielder,Cagliari,home,Roma,8/28/2016,0
S. Padoin,0,0,1,0,2,0,0,0,0,71,28,0,0,0,0,0,1,midfielder,Cagliari,home,Roma,8/28/2016,0
M. Borriello,0,0,2,0,1,1,0,0,0,90,18,0,0,2,0,0,0,forward,Cagliari,home,Roma,8/28/2016,0
M. Sau,0,0,1,0,1,1,0,0,0,89,18,0,0,3,0,0,0,forward,Cagliari,home,Roma,8/28/2016,0
E. Dzeko,0,0,2,0,1,0,0,0,0,45,0,0,0,0,0,0,0,substitute,Roma,away,Cagliari,8/28/2016,0
F. Fazio,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,substitute,Roma,away,Cagliari,8/28/2016,0
L. Paredes,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,substitute,Roma,away,Cagliari,8/28/2016,0
W. Szczesny,0,0,0,0,0,0,0,2,14,90,0,0,0,0,3,0,0,goalkeeper,Roma,away,Cagliari,8/28/2016,0
A. Florenzi,4,0,2,0,1,0,0,0,0,90,0,0,0,2,0,3,1,defender,Roma,away,Cagliari,8/28/2016,0
Bruno Peres,1,0,0,0,6,0,0,0,0,90,0,0,0,3,0,1,0,defender,Roma,away,Cagliari,8/28/2016,0
K. Manolas,6,0,0,0,3,0,0,0,0,90,0,0,0,0,0,0,0,defender,Roma,away,Cagliari,8/28/2016,0
T. Vermaelen,7,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,defender,Roma,away,Cagliari,8/28/2016,0
D. De Rossi,0,0,1,0,0,0,0,0,0,90,66,0,0,0,0,0,0,midfielder,Roma,away,Cagliari,8/28/2016,0
K. Strootman,0,0,3,0,1,1,0,0,0,79,56,0,0,1,0,0,0,midfielder,Roma,away,Cagliari,8/28/2016,0
R. Nainggolan,0,0,1,0,4,0,0,0,0,90,37,0,0,2,0,0,0,midfielder,Roma,away,Cagliari,8/28/2016,0
D. Perotti,0,0,0,0,0,1,0,0,0,64,27,1,0,1,0,0,0,forward,Roma,away,Cagliari,8/28/2016,0
M. Salah,0,1,0,0,1,0,0,0,0,90,35,0,0,3,0,0,0,forward,Roma,away,Cagliari,8/28/2016,0
S. El Shaarawy,0,0,0,0,2,0,0,0,0,45,16,0,0,0,0,0,0,forward,Roma,away,Cagliari,8/28/2016,0
L. Capezzi,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,substitute,Crotone,home,Genoa,8/28/2016,0
M. Sampirisi,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,substitute,Crotone,home,Genoa,8/28/2016,0
N. Di Roberto,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,substitute,Crotone,home,Genoa,8/28/2016,0
M. Festa,0,0,0,0,0,0,0,3,12,90,0,0,0,0,5,0,0,goalkeeper,Crotone,home,Genoa,8/28/2016,0
Claiton,5,0,0,0,3,0,0,0,0,78,0,0,0,0,0,3,0,defender,Crotone,home,Genoa,8/28/2016,0
F. Ceccherini,2,0,2,0,0,0,0,0,0,90,0,0,0,2,0,3,0,defender,Crotone,home,Genoa,8/28/2016,0
G. Ferrari,4,0,1,0,2,0,0,0,0,90,0,0,0,0,0,1,1,defender,Crotone,home,Genoa,8/28/2016,0
A. Rosi,0,0,1,0,4,0,0,0,0,83,28,0,0,1,0,0,0,midfielder,Crotone,home,Genoa,8/28/2016,0
A. Salzano,0,0,4,0,1,0,0,0,0,90,37,0,0,0,0,0,0,midfielder,Crotone,home,Genoa,8/28/2016,0
B. Martella,0,0,1,0,0,0,0,0,0,90,29,0,0,0,0,0,0,midfielder,Crotone,home,Genoa,8/28/2016,0
Marcus Rohdén,0,1,0,0,2,0,0,0,0,81,30,0,0,0,0,0,0,midfielder,Crotone,home,Genoa,8/28/2016,0
A. Tonev,0,0,0,0,1,0,0,0,0,90,21,0,0,3,0,0,0,forward,Crotone,home,Genoa,8/28/2016,0
R. Palladino,0,0,4,0,4,1,0,0,0,90,29,0,0,2,0,0,1,forward,Crotone,home,Genoa,8/28/2016,0
Simy,0,0,3,0,0,0,0,0,0,90,30,0,0,2,0,0,0,forward,Crotone,home,Genoa,8/28/2016,0
G. Marchese,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,substitute,Genoa,away,Crotone,8/28/2016,0
Luca Rigoni,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,substitute,Genoa,away,Crotone,8/28/2016,0
S. Gakpe,0,0,1,0,1,1,0,0,0,45,0,0,0,0,0,0,0,substitute,Genoa,away,Crotone,8/28/2016,0
E. Lamanna,0,0,0,0,0,0,0,1,12,90,0,0,0,0,2,0,0,goalkeeper,Genoa,away,Crotone,8/28/2016,0
A. Izzo,2,0,4,0,4,0,1,0,0,90,0,0,0,0,0,2,1,defender,Genoa,away,Crotone,8/28/2016,0
E. Muñoz,4,0,0,0,2,0,0,0,0,82,0,0,0,0,0,2,0,defender,Genoa,away,Crotone,8/28/2016,0
N. Burdisso,7,0,0,0,1,0,0,0,0,90,0,0,0,2,0,1,0,defender,Genoa,away,Crotone,8/28/2016,0
D. Laxalt,0,0,3,0,0,0,0,0,0,90,47,0,0,2,0,0,1,midfielder,Genoa,away,Crotone,8/28/2016,0
D. Lazovic,0,1,0,0,1,0,0,0,0,90,30,0,0,0,0,0,0,midfielder,Genoa,away,Crotone,8/28/2016,0
M. Veloso,0,4,3,1,0,0,1,0,0,90,53,0,0,1,0,0,0,midfielder,Genoa,away,Crotone,8/28/2016,0
